,time,Total Solar Generation,Total Wind Generation,Natural Gas Generation,Discharging rate,Charging rate,Demand,Battery State of Charge,wind_gen_var_1277,wind_gen_var_154,wind_gen_var_1700,wind_gen_var_1737,wind_gen_var_1804point5,wind_gen_var_1804,wind_gen_var_2048,wind_gen_var_209,wind_gen_var_249,wind_gen_var_263,wind_gen_var_356,wind_gen_var_523,wind_gen_var_530,wind_gen_var_622,wind_gen_var_739,solar_capacity_var_92,solar_capacity_var_177,solar_capacity_var_110,solar_capacity_var_94,solar_capacity_var_214,solar_capacity_var_38,solar_capacity_var_21,solar_capacity_var_112,solar_capacity_var_107,solar_capacity_var_213,solar_gen_var_107,solar_gen_var_110,solar_gen_var_112,solar_gen_var_177,solar_gen_var_21,solar_gen_var_213,solar_gen_var_214,solar_gen_var_38,solar_gen_var_92,solar_gen_var_94,Non Natural Gas Demand
23,23.0,0.0,1504.9770482341828,67.69868176581701,0.0,0.0,1572.67573,0.0,0.0,77.96870967741937,0.0,0.0,755.3040159761184,0.0,0.0,0.0,0.0,132.65380645161295,0.0,267.77599999999995,271.2745161290323,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569531846429542
24,0.0,0.0,549.8757597523546,3915.524010247645,0.0,0.0,4465.39977,0.0,0.0,27.287806451612894,0.0,0.0,267.2270178168707,0.0,0.0,0.0,0.0,46.559483870967746,0.0,113.79467741935483,95.00677419354841,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12314144042524439
25,1.0,0.0,649.1848199046337,3735.9687020953666,0.0,0.0,4385.153522,0.0,0.0,32.568516129032254,0.0,0.0,316.8125295820531,0.0,0.0,0.0,0.0,55.442096774193566,0.0,130.48006451612906,113.8816129032258,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14804152617410532
26,2.0,0.0,740.4854088586499,3575.9100101413505,0.0,0.0,4316.3954189999995,0.0,0.0,37.13883870967743,0.0,0.0,363.6270862780048,0.0,0.0,0.0,0.0,63.35754838709678,0.0,147.4522580645161,128.90967741935484,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17155180120875044
27,3.0,0.0,815.9680509087046,3408.6360430912946,0.0,0.0,4224.604093999999,0.0,0.0,41.038516129032246,0.0,0.0,399.69811542483365,0.0,0.0,0.0,0.0,69.92406451612906,0.0,162.73735483870968,142.57,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19314663167315127
28,4.0,0.0,855.2919800265188,3346.848173973481,0.0,0.0,4202.140154,0.0,0.0,43.229290322580646,0.0,0.0,417.05304454264774,0.0,0.0,0.0,0.0,73.40245161290325,0.0,169.90751612903227,151.6996774193549,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035372330959427
29,5.0,81.69832255000001,848.9764679801208,3214.081554469879,0.0,0.0,4144.756345,0.0,0.0,43.02064516129033,0.0,0.0,413.0667583027016,0.0,0.0,0.0,0.0,72.96129032258062,0.0,167.6468064516129,152.28096774193543,0.0,0.0,,,,,,,,,,,7.40025803,7.590000000000001,7.742451584,12.355742004000001,1.4645806350000001,14.800064523000001,14.89025803,2.6207741959999997,6.339096791999999,6.495096756,0.2245427024082693
30,6.0,379.523677183,759.4460016111075,2844.440241205892,0.0,0.0,3983.40992,0.0,0.0,38.142322580645164,0.0,0.0,374.467840320785,0.0,0.0,0.0,0.0,65.08825806451614,0.0,148.71758064516126,133.03,0.0,0.0,,,,,,,,,,,34.305580621000004,35.33483866,35.811096719999995,57.467903163,6.795193545,68.785258092,69.329096788,12.183290314,29.416258019999997,30.095161259999998,0.28592831309565747
31,7.0,597.570483845,701.240759108726,2918.745117046274,0.0,0.0,4217.5563600000005,0.0,0.0,35.469677419354845,0.0,0.0,349.2861784635649,0.0,0.0,0.0,0.0,60.67664516129033,0.0,133.6518064516129,122.15645161290318,0.0,0.0,,,,,,,,,,,54.086774197000004,55.70258067000001,56.549161312,90.212903163,10.674774201,108.210870954,108.93980642400001,19.22187098,46.492645188000004,47.479096756,0.30795350010538475
32,8.0,709.843613088,792.0248386839689,2797.9835792280314,0.0,0.0,4299.852031,0.0,0.0,41.038516129032246,0.0,0.0,383.3640644904206,0.0,0.0,0.0,0.0,68.95690322580647,0.0,151.87245161290318,146.79290322580644,0.0,0.0,,,,,,,,,,,64.344967773,66.22,67.319225792,106.959387171,12.667741926,128.439,129.21458072800002,22.86006451,55.324645188,56.494,0.34928375231151504
