,time,Total Solar Generation,Total Wind Generation,Natural Gas Generation,Discharging rate,Charging rate,Demand,Battery State of Charge,wind_gen_var_1277,wind_gen_var_154,wind_gen_var_1700,wind_gen_var_1737,wind_gen_var_1804point5,wind_gen_var_1804,wind_gen_var_2048,wind_gen_var_209,wind_gen_var_249,wind_gen_var_263,wind_gen_var_356,wind_gen_var_523,wind_gen_var_530,wind_gen_var_622,wind_gen_var_739,solar_capacity_var_92,solar_capacity_var_177,solar_capacity_var_110,solar_capacity_var_94,solar_capacity_var_214,solar_capacity_var_38,solar_capacity_var_21,solar_capacity_var_112,solar_capacity_var_107,solar_capacity_var_213,solar_gen_var_107,solar_gen_var_110,solar_gen_var_112,solar_gen_var_177,solar_gen_var_21,solar_gen_var_213,solar_gen_var_214,solar_gen_var_38,solar_gen_var_92,solar_gen_var_94,Non Natural Gas Demand
34,10.0,793.9249355080001,2782.6226261069446,3825.1941583850557,0.0,0.0,7401.74172,0.0,394.59299999999985,51.80858064516129,0.0,0.0,550.6053387096773,161.6712551392031,760.3365161290319,64.52706451612903,0.0,85.56832258064517,134.09716129032256,176.01480645161294,189.99645161290326,0.0,213.4041290322581,,,,,,,,,,,72.04896777300002,74.10096771000002,75.45548382400001,119.383645167,14.156709672000002,143.575741908,144.305032334,25.594838706000004,61.999096791999996,63.304451622,0.4832035076218445
35,11.0,797.402709814,2835.47209896575,4067.6322422202516,0.0,0.0,7700.507051,0.0,403.73796774193556,53.055483870967734,0.0,0.0,561.7233870967741,164.37848606252462,770.1140645161291,65.94287096774194,0.0,87.53658064516128,135.47522580645165,179.49022580645163,194.74935483870973,0.0,219.26845161290328,,,,,,,,,,,72.36306456099999,74.41322580999999,75.78787092800002,119.920354833,14.220387090000001,144.194129046,144.93322590999998,25.708838706,62.272129056000004,63.589483874,0.47177085673961916
36,12.0,791.068548367,2881.94482057198,4960.702292392971,0.0,727.4564943319522,7906.259167,691.0836696153547,410.16416129032257,54.01425806451611,0.0,0.0,570.6294677419354,166.72348186230312,782.2038709677419,66.96090322580643,0.0,89.04670967741939,137.71458064516133,182.13896774193543,198.28838709677413,0.0,224.06003225806452,,,,,,,,,,,71.80735481800001,73.82419352000001,75.195354864,118.93829033399999,14.107258074,143.046677385,143.787290364,25.505354823999998,61.767612924000005,63.089161260000004,0.3725601213405087
37,13.0,760.845741922,2909.538572474783,5430.0,0.0,1006.9213343967826,8093.46298,1646.2767699530675,412.7181612903227,54.56070967741935,0.0,0.0,577.0907419354836,168.99221763607264,790.395870967742,67.54745161290325,0.0,89.99690322580648,138.9778064516129,182.59448387096774,200.22032258064513,0.0,226.44390322580642,,,,,,,,,,,69.008096788,71.00322581,72.261677376,114.484742004,13.570064508,137.625483816,138.354451606,24.523483882,59.38451613200001,60.63,0.32908817728353906
38,14.0,702.356580545,2878.295683363231,5430.0,0.0,896.4673539082298,8114.18491,2494.6282026259796,404.8501935483871,54.02916129032259,0.0,0.0,571.851870967742,168.28681239548882,786.6301935483871,66.65751612903226,0.0,89.14851612903226,137.81793548387097,178.39361290322583,198.5961290322581,0.0,222.0337419354839,,,,,,,,,,,63.671903212,65.54580648,66.654451584,105.74893550100002,12.527516127,127.06480643100001,127.77870963600002,22.63206451,54.799354812,55.93303225199999,0.3308015456601173
39,15.0,591.8579355210001,2765.6555431164866,5430.0,0.0,764.4398586374854,8023.07362,3215.856811926339,383.30596774193555,52.00232258064516,0.0,0.0,550.3142903225809,162.8342205358412,764.9610322580645,63.70454838709677,0.0,85.77193548387098,133.64929032258073,168.47348387096773,191.62064516129033,0.0,209.01780645161293,,,,,,,,,,,53.600096787999995,55.21645162000001,56.122838687999995,89.196580668,10.554870963,107.10464523000002,107.76625803,19.06006451,46.157290284000005,47.07883874,0.32320202241893425
40,16.0,400.692870882,2513.937095725431,5430.0,0.0,486.498573607433,7858.131393,3671.5987432295483,339.3112580645162,47.1538064516129,0.0,0.0,498.62409677419345,149.20274088672204,711.9112258064516,57.205322580645166,0.0,77.69529032258065,124.15212903225803,149.3924193548387,174.84870967741938,0.0,184.44009677419362,,,,,,,,,,,36.286806424000005,37.38935486,37.989677376,60.38554833,7.148129037,72.516193569,72.96019357600001,12.906516118,31.24141934,31.869032251999997,0.3089960286440326
41,17.0,125.58529013799998,2097.42701256509,5430.0,0.0,89.84239070309,7563.169912,3749.6058169110256,267.71687096774184,38.450322580645164,0.0,0.0,408.80656451612896,125.27615772638013,626.8861935483872,46.21596774193548,0.0,63.39148387096773,110.21070967741933,118.48480645161293,144.3309677419355,0.0,147.65696774193546,,,,,,,,,,,11.335096788,11.681290279999999,11.872,18.967548330000003,2.2463225820000003,22.811612862,22.93251606,4.029225804,9.763870944,9.945806488,0.2820470697895383
42,18.0,0.0,1725.0449230831803,5430.0,279.9170959168196,0.0,7434.962019,3462.1895093603844,206.54445161290323,30.730451612903234,0.0,0.0,326.7309193548388,101.73087469608343,547.6087741935484,36.3188064516129,0.0,50.67416129032257,98.24451612903219,93.83632258064516,116.41193548387095,0.0,116.21370967741932,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696667466325089
43,19.0,0.0,1378.139160968266,5430.0,721.8285670317343,0.0,7529.967728,2733.436563309929,166.50432258064515,24.421419354838715,0.0,0.0,262.7584838709677,82.76119322633028,432.4583225806452,29.10493548387097,0.0,40.40867741935484,77.57354838709678,75.2613870967742,91.36516129032259,0.0,95.52170967741938,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788813715882634
44,20.0,0.0,1147.2428452211882,5430.0,824.969826778812,0.0,7402.212672000001,1902.9998634044975,145.9899354838709,20.19883870967741,0.0,0.0,222.30275806451607,71.11247425344663,342.14812903225805,24.810322580645167,0.0,33.731870967741926,61.059741935483856,65.1894193548387,73.92645161290318,0.0,86.77290322580642,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2664355591214227
45,21.0,0.0,1036.8221194788346,5430.0,770.3577555211652,0.0,7237.179875,1128.8361081565238,141.37625806451607,17.705032258064517,0.0,0.0,201.87116129032256,66.09837754335106,290.41961290322575,23.030451612903224,0.0,29.88867741935484,52.84877419354839,63.41796774193549,62.91612903225808,0.0,87.24967741935482,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24970774614055033
46,22.0,0.0,1091.1307772191626,5430.0,700.5801057808376,0.0,7221.710883,425.9983301593731,159.0482903225806,17.76961290322581,0.0,0.0,210.83545161290326,70.34987399335604,287.0503225806452,24.810322580645153,0.0,30.389225806451613,55.92645161290323,73.0175483870968,61.66806451612904,0.0,100.2656129032258,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24810061106402226
47,23.0,0.0,1331.0075995009447,5430.0,425.14633349905444,0.0,7186.153933,0.0,198.55290322580646,21.256967741935487,0.0,0.0,253.85240322580646,84.13387369449327,347.69754838709673,30.45332258064515,0.0,36.472161290322575,69.36258064516126,92.01425806451616,73.46483870967742,0.0,123.7467419354839,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443802275004787
